SEED,protected_att,target,model_name,method,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
12,SEX,PINCP,MLP,l-diversity,2,0.27182677114105847,0.2059973559811097,0.011466884100680197,0.21744674184320145,0.06246372812778067,0.7116851907479723,0.7292219150256729,0.681214421252372,0.7845089231516329,0.7124257270372816,"[[10768  6048]
 [ 3550 12924]]",0.03434263647665352,1.0731368592678145,0.030776141460075044
13,SEX,PINCP,MLP,l-diversity,2,0.19021850110281774,0.1448405981904497,0.03925606717075836,0.11968124475731512,0.1081107463359271,0.7039951937518775,0.7302491103202847,0.6726850917893887,0.7985869955693928,0.7036701556096302,"[[10098  6490]
 [ 3364 13338]]",0.021420430682552945,0.7731551085695128,0.019252122747625132
14,SEX,PINCP,MLP,l-diversity,2,0.18205727987635922,0.12861643237704523,0.027390708696347743,0.12048960703227457,0.10559265988215571,0.6980474617002103,0.7209173191182187,0.6690888476602762,0.7814493800409293,0.6982025024455066,"[[10255  6421]
 [ 3631 12983]]",0.012683077825372906,0.8147149550862065,0.011153463084252203
15,SEX,PINCP,MLP,l-diversity,2,0.22113856162688722,0.15527213484277813,0.023175227035993173,0.16815610781192886,0.09217145835210983,0.7019825773505557,0.7293263852890622,0.6702773180883607,0.7997845859262805,0.7015873104562034,"[[10003  6575]
 [ 3346 13366]]",0.012106152910565918,0.7347396826030683,0.010753879379466907
16,SEX,PINCP,MLP,l-diversity,2,0.21005769106464267,0.14421158261068912,0.027167460485711503,0.15889477699494403,0.09550567603319449,0.7011414839291078,0.7327046559737782,0.6633909024568232,0.8181927277091083,0.7009936208324176,"[[ 9705  6919]
 [ 3030 13636]]",0.02116528520894582,0.8837089983780633,0.018912101293095732
17,SEX,PINCP,MLP,l-diversity,2,0.16365695406416686,0.1106453923143389,0.027466400330025786,0.09786614611575029,0.11353962668275197,0.7,0.720212914974086,0.6720694342779463,0.7757861065845857,0.7003444617008808,"[[10449  6272]
 [ 3715 12854]]",0.013244597727913915,0.7289701839962652,0.011808677518565286
18,SEX,PINCP,MLP,l-diversity,2,0.17733812586626063,0.11678142500455246,0.02553116531494448,0.12290047939031301,0.09906902129118822,0.7016221087413638,0.7288954392860068,0.6688539370867561,0.8007796101949025,0.7014430702193291,"[[10004  6611]
 [ 3322 13353]]",0.020701837522992702,0.824133188992157,0.018524706754890638
19,SEX,PINCP,MLP,l-diversity,2,0.17632500701606602,0.1387217926178349,0.028409782473449163,0.0801627498501824,0.11528879054352892,0.7201562030639832,0.7210110206037375,0.71697438951757,0.7250933622455126,0.72016892465104,"[[11936  4752]
 [ 4564 12038]]",0.03703095117310414,1.2681536378537275,0.032711090454872194
20,SEX,PINCP,MLP,l-diversity,2,-0.02321362472958477,-0.03231834617682827,0.0909245092862796,-0.11482646746918351,0.1862650134289453,0.6631721237608892,0.7089573545825005,0.6197585768742059,0.8281486871626949,0.6646844989477383,"[[ 8420  8379]
 [ 2834 13657]]",0.010921371706971427,0.6267721576037302,0.009488458173304673
21,SEX,PINCP,MLP,l-diversity,2,0.17315883887999783,0.11942659049879734,0.02349131310516206,0.10947630786652218,0.10703096539162105,0.7,0.7176181185851217,0.672317880794702,0.7694639825369877,0.7006326937330731,"[[10613  6185]
 [ 3802 12690]]",0.012088385406758634,0.7431417525817355,0.010646045413885486
22,SEX,PINCP,MLP,l-diversity,2,0.16040988998597117,0.1131419498686217,0.031527445507366525,0.08704516647281596,0.1169959315608542,0.7028537098227696,0.7211950394588501,0.6826379255148863,0.7643685028079819,0.702508079340192,"[[10604  5948]
 [ 3944 12794]]",0.012118546521079137,0.7119949887027742,0.010735650874766493
23,SEX,PINCP,MLP,l-diversity,2,0.1645160378958767,0.10691911202191562,0.022738948775814616,0.10549246733419537,0.11081111138571043,0.6947131270651847,0.7159983233198267,0.6701014750496914,0.7686446271074578,0.6946152811287756,"[[10316  6307]
 [ 3856 12811]]",0.011953498485847841,0.7494185225859764,0.010513082832416757
24,SEX,PINCP,MLP,l-diversity,2,0.2093247103799044,0.1563220780633966,0.020496580446423662,0.13608603218649007,0.08534785359454455,0.7191348753379393,0.7302365839584536,0.7034072591851481,0.7591937128801968,0.7190770321214655,"[[11285  5336]
 [ 4014 12655]]",0.034653762633881216,1.0825355839355437,0.03087785378478919
25,SEX,PINCP,MLP,l-diversity,2,0.274621966572834,0.20218413630616805,0.015044643426060156,0.21686437353788685,0.07054094949249701,0.7157404626013818,0.735234044934389,0.6889879391714735,0.7881350848779317,0.715627203068366,"[[10688  5931]
 [ 3532 13139]]",0.03432595684239317,1.031814304582079,0.03057879443286159
26,SEX,PINCP,MLP,l-diversity,2,0.23682837841825194,0.178541095810147,0.025893990269614586,0.17180420947036878,0.10723560917412323,0.6962451186542505,0.716671336508826,0.6668926317985087,0.7744807121661721,0.6968606696075541,"[[10389  6388]
 [ 3724 12789]]",0.013500924413509564,0.8080961561703128,0.011967163628526756
27,SEX,PINCP,MLP,l-diversity,2,0.1850133460645385,0.12909983794084812,0.028828548280925625,0.11944169705276558,0.11188996733384282,0.700090117152298,0.7227128811864689,0.6730988101396792,0.7802230750779563,0.6999405973680379,"[[10295  6319]
 [ 3665 13011]]",0.01375374357531978,0.7162154140819715,0.012247810335757206
28,SEX,PINCP,MLP,l-diversity,2,-0.0699963199448605,-0.15896421416397333,-0.045245559262612534,-0.09620374933529985,0.15890427834331788,0.6659357164313607,0.6478355869406884,0.683893828976399,0.6153892431717002,0.6658659678781467,"[[11940  4728]
 [ 6393 10229]]",0.01069879024873992,0.6113534040355144,0.009383505451695237
29,SEX,PINCP,MLP,l-diversity,2,0.27050957952506366,0.20908886798361748,0.015462431167521662,0.21347900395049835,0.0652137916487815,0.7107840192249925,0.7285134220618091,0.6809699525566685,0.7831938886867952,0.7114350010235596,"[[10744  6052]
 [ 3576 12918]]",0.03545793373911913,1.2108039784684599,0.031471703381115095
30,SEX,PINCP,MLP,l-diversity,2,0.1842488035373246,0.12498070552024776,0.03126961014687679,0.11644584884590109,0.11759517412694154,0.7026133974166416,0.726247096560115,0.6711299637144171,0.7912273302404049,0.7028682029504307,"[[10258  6435]
 [ 3465 13132]]",0.012959144855279022,0.8036458373865514,0.011417502486089135
31,SEX,PINCP,MLP,l-diversity,2,0.14548672486403624,0.10976767733091275,0.02815997845724405,0.04886712801361931,0.12416344792767753,0.721387804145389,0.7198308412626492,0.7182903303592959,0.7213779742083913,0.7213877291300705,"[[12100  4673]
 [ 4602 11915]]",0.03424814075660529,1.1975383960494708,0.030565660271157372
32,SEX,PINCP,MLP,l-diversity,2,-0.026305743321463515,-0.029067641097449415,0.09404797026425593,-0.12508378468657277,0.1899558032966977,0.6685190747972364,0.7115258933939822,0.6262770363552692,0.8236397748592871,0.6696477636150076,"[[ 8646  8121]
 [ 2914 13609]]",0.011269461155031486,0.6067000307841746,0.009944128659203924
33,SEX,PINCP,MLP,l-diversity,2,0.2012966420573145,0.15204943818009675,0.037662212385795035,0.12974436950279605,0.11047860575859847,0.7040252328026434,0.7286796089770068,0.6724435860947348,0.7951799987980047,0.7040580793941978,"[[10206  6445]
 [ 3408 13231]]",0.02198144291120852,0.8495462557884653,0.0197758578491824
34,SEX,PINCP,MLP,l-diversity,2,0.20465407993994367,0.1445658557206938,0.020577135637553146,0.15045730143126523,0.09747928605846756,0.6949534394713127,0.7175164816823834,0.6621656312573805,0.7829650315687227,0.6958587793115346,"[[10238  6580]
 [ 3575 12897]]",0.011805216511803255,0.7211531150547981,0.010365390593561032
35,SEX,PINCP,MLP,l-diversity,2,-0.014587273536382783,-0.009764179985656818,0.09790149926603109,-0.12163464659379247,0.20033464223900876,0.664523881045359,0.7036250729791412,0.6266011249231933,0.8022390317700454,0.6655096143043486,"[[ 8865  7900]
 [ 3268 13257]]",0.011174959625918399,0.6354642749729897,0.009721654786741564
36,SEX,PINCP,MLP,l-diversity,2,0.18467761454947518,0.13580594865498508,0.021971632562877375,0.09586952829487672,0.1089142250858055,0.7200060078101532,0.7239939593142045,0.716294603621023,0.7318606321839081,0.7199638383396327,"[[11744  4842]
 [ 4479 12225]]",0.034641863634204455,1.0533730240016643,0.030791496409074613
37,SEX,PINCP,MLP,l-diversity,2,0.17239092581687,0.12777228517392436,0.029737314475043908,0.09919553560301059,0.11426030782402274,0.6999098828477021,0.7159833968272019,0.6802074330164217,0.7557316048493579,0.6998528122875608,"[[10708  5920]
 [ 4070 12592]]",0.012628065860635621,0.805691241929256,0.011216183869839524
38,SEX,PINCP,MLP,l-diversity,2,0.21646156292720486,0.15395045538100494,0.028409576077936594,0.14948984986081443,0.1088660332977327,0.7050165214779213,0.7273131178496057,0.6738705361737162,0.7899626010375196,0.7053570784029148,"[[10374  6338]
 [ 3482 13096]]",0.02098380507561072,0.784167320061967,0.01889960467917755
39,SEX,PINCP,MLP,l-diversity,2,0.19522512263806502,0.1438880947050888,0.025594934695456373,0.13575382035110228,0.09753282119589757,0.6966656653649744,0.7186246098974588,0.6698701298701298,0.7750330568577954,0.6966986086595006,"[[10297  6355]
 [ 3743 12895]]",0.014070304289676042,0.7555168560132757,0.012453449126501375
0,SEX,PINCP,KNN,l-diversity,2,0.03467818590464722,-0.06508229827208545,-0.06952694396111936,0.03252811874029965,0.09913955730123647,0.6489936917993392,0.6226384627805587,0.6700493501077361,0.5814935456629268,0.6487230772833543,"[[11965  4747]
 [ 6938  9640]]",0.0490638805244736,inf,0.04442488344988345
1,SEX,PINCP,KNN,l-diversity,2,0.41506729887492844,0.39963918361236533,0.021647249732294704,0.3465535232585673,0.043631710815820846,0.6686392310003004,0.6694831460674158,0.6653168175321582,0.6737019839594766,0.6686580189744111,"[[11087  5620]
 [ 5411 11172]]",0.01908975030777653,inf,0.017219638694638696
2,SEX,PINCP,KNN,l-diversity,2,-0.00908598165310115,-0.030084957521239353,-0.040744832024992905,-0.0738787145780874,0.20081750412971022,0.6319014719134876,0.5415980846925034,0.7197971562096053,0.43412293853073464,0.6322585803096044,"[[13797  2818]
 [ 9436  7239]]",0.015797646049133085,inf,0.014285314685314686
3,SEX,PINCP,KNN,l-diversity,2,0.02778901691722102,0.06393802508575208,0.08385970256123487,-0.09216059795650633,0.22004571222224667,0.635896665665365,0.6469577374537617,0.6341574830126192,0.6602853745541023,0.6356375263784476,"[[10063  6407]
 [ 5714 11106]]",0.016961625840216273,inf,0.015076923076923076
4,SEX,PINCP,KNN,l-diversity,2,0.437938075472339,0.49568214134851646,0.07718080927130566,0.29758007818954785,0.1275951078606109,0.664073295283869,0.6502361367403747,0.6760535900104059,0.6263180092787853,0.6639647315908094,"[[11712  4981]
 [ 6202 10395]]",0.022255878666775756,inf,0.020202447552447548
5,SEX,PINCP,KNN,l-diversity,2,0.27799360514025884,0.2718099218448893,0.009462036116608563,0.2039200937154452,0.11408229337698994,0.6416040853109042,0.61797572924338,0.6591530054644809,0.5816406485443916,0.6414101799521765,"[[11709  4990]
 [ 6941  9650]]",0.04914509302726565,inf,0.0442247668997669
6,SEX,PINCP,KNN,l-diversity,2,0.2298302918521441,0.18755818101145783,0.03250644801608937,0.15222451177282653,0.1084585544380936,0.6988284770201262,0.7145541510078579,0.6790584415584415,0.7539653929343908,0.6988317893423606,"[[10715  5931]
 [ 4095 12549]]",0.021120753765540703,inf,0.019020745920745923
7,SEX,PINCP,KNN,l-diversity,2,-0.026682606819193322,-0.09249254344448221,-0.02481868101825968,-0.05773417405942627,0.14137861836144572,0.6564133373385401,0.6439865537848606,0.6642907596481089,0.6248867411658109,0.6562437888679368,"[[11507  5228]
 [ 6210 10345]]",0.018198236022592015,inf,0.01652092074592075
8,SEX,PINCP,KNN,l-diversity,2,-0.02458573163855554,-0.05174607363525019,-0.03668470454178008,-0.0840876539694719,0.19584995166383867,0.6313307299489336,0.5593968766828218,0.7021449170872387,0.46488453965033716,0.6324785652700904,"[[13226  3305]
 [ 8968  7791]]",0.015204141013812343,inf,0.013344405594405593
9,SEX,PINCP,KNN,l-diversity,2,0.18466198266063938,0.17158002744855283,0.07279967141757715,0.0964665594035467,0.14909779433307735,0.6728747371583058,0.7079959242773637,0.6395698091270225,0.7928176795580111,0.6728242743264271,"[[ 9198  7440]
 [ 3450 13202]]",0.05054980191092596,inf,0.04584597902097902
10,SEX,PINCP,KNN,l-diversity,2,0.18794364805717906,0.23920479593191246,0.11740792132074551,0.04790895501798026,0.20109904087022734,0.657254430759988,0.6831435712302139,0.6322282189668466,0.7429779522802779,0.6577154476071243,"[[ 9580  7155]
 [ 4255 12300]]",0.020616144034185005,inf,0.018546561771561772
11,SEX,PINCP,KNN,l-diversity,2,0.03807142113185369,-0.011460860001217044,0.011777808430805004,-0.03395559730925213,0.162747617836684,0.685611294683088,0.6819425028870115,0.6777818050018123,0.6861545988258317,0.6856206929658736,"[[11604  5334]
 [ 5132 11220]]",0.03394269160346517,inf,0.031141550116550117
12,SEX,PINCP,KNN,l-diversity,2,0.12161618316525591,0.1367128086058852,0.07756789690445798,0.00289453778111487,0.17994558515855097,0.6795734454791229,0.6914108832123124,0.660476427347593,0.7253854558698555,0.6800393026256983,"[[10673  6143]
 [ 4524 11950]]",0.05180562578265317,inf,0.04697861305361306
13,SEX,PINCP,KNN,l-diversity,2,0.2646359828525414,0.2185527870277575,0.02753528929965532,0.2096904789317493,0.08575565459312218,0.6849504355662361,0.7103882476390346,0.6592353423534235,0.7701472877499701,0.6846576805279871,"[[ 9939  6649]
 [ 3839 12863]]",0.029572555938199574,inf,0.026844638694638694
14,SEX,PINCP,KNN,l-diversity,2,0.07907179375750573,0.12317498910545377,0.09516451419310568,-0.043394056160060424,0.21105083090352594,0.635716431360769,0.651793148993597,0.6231812441662549,0.6831587817503311,0.6358046247441989,"[[ 9813  6863]
 [ 5264 11350]]",0.021001605269939563,inf,0.018938286713286717
15,SEX,PINCP,KNN,l-diversity,2,0.4679327880190577,0.5488229626801913,0.1001154711587453,0.3075345898673283,0.13828880284076694,0.6632322018624212,0.6487011562686053,0.6809420432866259,0.6193752991862135,0.6634094495689783,"[[11728  4850]
 [ 6361 10351]]",0.018141726078550444,inf,0.015973776223776222
16,SEX,PINCP,KNN,l-diversity,2,0.5149180513863167,0.5632045589987523,0.04540928200999772,0.40899886663483753,0.07368779878378728,0.6337338540102133,0.6031828684869984,0.6590569660763815,0.5560422416896675,0.6338319966869898,"[[11830  4794]
 [ 7399  9267]]",0.03182470372235924,inf,0.029252738927738928
17,SEX,PINCP,KNN,l-diversity,2,0.3439797063059542,0.3437451131021583,0.04420953021980012,0.24303307667281207,0.08319389191165871,0.6893661760288375,0.6894314803135417,0.686154949784792,0.6927394531957269,0.6893815081898735,"[[11471  5250]
 [ 5091 11478]]",0.018669712658869127,inf,0.016901631701631704
18,SEX,PINCP,KNN,l-diversity,2,0.2611299419001747,0.18555020584005866,-0.0031281457340852636,0.23992276618190633,0.06099300874359237,0.6772604385701412,0.7029582526956041,0.6521159271608105,0.7623988005997001,0.6771067129691248,"[[ 9833  6782]
 [ 3962 12713]]",0.03382570679520134,inf,0.030556002331002335
19,SEX,PINCP,KNN,l-diversity,2,0.021190773289138876,0.10244415168576837,0.09613711155129279,-0.1416870235078909,0.2921444006053872,0.6327425653349354,0.6032580477673936,0.6539327423666808,0.5598723045416215,0.6325548004012039,"[[11769  4919]
 [ 7307  9295]]",0.050281719471698634,inf,0.04504714452214452
20,SEX,PINCP,KNN,l-diversity,2,-0.024309899139805524,-0.046346880792320355,-0.032389717479982205,-0.08641867095518732,0.1988567721236768,0.6379092820666867,0.5567404574538501,0.7072783331776138,0.4590382632951307,0.6362695334571968,"[[13666  3133]
 [ 8921  7570]]",0.019036276348645215,inf,0.01683607226107226
21,SEX,PINCP,KNN,l-diversity,2,0.23753456633546494,0.15808136851295695,-0.006626861552864738,0.2109888753177681,0.06684489723620335,0.6844698107539802,0.7049272431035452,0.6567047000942112,0.7607931118117875,0.6851649807183714,"[[10239  6559]
 [ 3945 12547]]",0.023922263979488757,inf,0.02168747086247086
22,SEX,PINCP,KNN,l-diversity,2,0.3449932984609584,0.3605907283579782,0.05771634814427129,0.2300684543646962,0.09680312065157137,0.6838089516371283,0.680021887159533,0.692226760737715,0.6682399330863903,0.6838964286021608,"[[11579  4973]
 [ 5553 11185]]",0.02097726991092739,inf,0.01918385780885781
23,SEX,PINCP,KNN,l-diversity,2,0.24530300091245894,0.23892081283671623,0.02453293229556963,0.15443257552595122,0.10655666370772632,0.6720937218383899,0.6563837824225636,0.6904178531223097,0.625547489050219,0.6721553242640255,"[[11948  4675]
 [ 6241 10426]]",0.019052561290012583,inf,0.016965034965034962
24,SEX,PINCP,KNN,l-diversity,2,0.16668888091521067,0.16532891475015277,0.030396159931729172,0.06895619811087611,0.1378193388037413,0.6735055572243918,0.6564248458985301,0.6937725511158627,0.6228927950086988,0.673578639848372,"[[12038  4583]
 [ 6286 10383]]",0.04713777835000037,inf,0.04239207459207459
25,SEX,PINCP,KNN,l-diversity,2,0.2610791636067948,0.23383555829838687,0.026146787678513195,0.1649507408403952,0.08919242060333099,0.7053169119855812,0.7002749770852429,0.7136185316644872,0.6874212704696779,0.7053449092585466,"[[12020  4599]
 [ 5211 11460]]",0.049422518578488846,inf,0.044680069930069934
26,SEX,PINCP,KNN,l-diversity,2,0.4016685951517007,0.24325092446008711,-0.05376255845670741,0.4747505785456064,0.026382160652598463,0.6474617002102734,0.7038009186815406,0.6033579990479899,0.8443650457215527,0.6490109188791348,"[[ 7611  9166]
 [ 2570 13943]]",0.017027841430682,inf,0.0153997668997669
27,SEX,PINCP,KNN,l-diversity,2,0.18033683441476245,0.12619212638286814,0.030823405163371675,0.11285847587688946,0.11490915251984624,0.7,0.7227450653785292,0.6728870509175497,0.7805828735907892,0.6998496407197957,"[[10286  6328]
 [ 3659 13017]]",0.02095500804117329,inf,0.01909988344988345
28,SEX,PINCP,KNN,l-diversity,2,-0.049947582082915554,-0.1291198144540847,-0.05041081733167008,-0.07963077565434706,0.15773041473976046,0.6583959146890959,0.6261424156749293,0.6902725427660191,0.5729154133076645,0.6582779610334818,"[[12395  4273]
 [ 7099  9523]]",0.0171235815438291,inf,0.01508927738927739
