SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
32,RAC1P,PINCP,t-closeness,0.5,0.2,0.2528159585440151,0.21838126693089388,-0.005218583905746921,0.19504337492375445,0.013907770209219295,0.7162811655151697,0.7278176421428778,0.6945903578009406,0.7643836445628159,0.7166382875904512,"[[22434 11105]
 [ 7785 25256]]",0.011046448,1.0820275281567833,0.01088894
33,RAC1P,PINCP,t-closeness,0.5,0.2,0.19290067248674908,0.17236303343414672,0.0047945454086366635,0.125333566794209,0.0414328125681489,0.7186993091018323,0.7185175165697282,0.7168690958164642,0.720173535791757,0.7187036362318077,"[[23947  9441]
 [ 9288 23904]]",0.01147932,1.0539639647821073,0.011321394
10,SEX,PINCP,t-closeness,0.5,0.4,0.16993538718260492,0.12600317087615354,0.0261611990771895,0.07871328799964883,0.11878414991202502,0.7173700811054371,0.7209059155932279,0.7101987142022209,0.7319409098438417,0.7174078435037075,"[[46919 19834]
 [17801 48606]]",0.013246007,1.5280933355251665,0.012447564
34,RAC1P,PINCP,t-closeness,0.5,0.2,0.22807558348645074,0.1978320376938304,-0.002326379764691189,0.16974460991518497,0.01654347221570107,0.7163562631420847,0.7242944946494008,0.707873184373484,0.7414957852573684,0.7162318025483848,"[[22889 10237]
 [ 8648 24806]]",0.011162569,1.133215297141749,0.010993782
35,RAC1P,PINCP,t-closeness,0.5,0.2,0.19050640437004662,0.15636921499842538,-0.003986576527051255,0.13087377632409442,0.03646150386351665,0.7168669270051067,0.7194332405602107,0.7166493699036324,0.7222388238106622,0.7168387016746269,"[[23560  9556]
 [ 9295 24169]]",0.011287054,1.1008618589382404,0.011119143
11,SEX,PINCP,t-closeness,0.5,0.4,0.1811972614173713,0.1372568408943946,0.021314343971798877,0.09616855887026604,0.10346282541337115,0.717790627816161,0.7196998515667539,0.7099612967786558,0.7297092900142179,0.717873467904821,"[[47337 19709]
 [17870 48244]]",0.013117994,1.5323757925086612,0.012322142
36,RAC1P,PINCP,t-closeness,0.5,0.2,0.19450452732927842,0.16652816924461822,-0.002117026437298608,0.13474007050945214,0.02859922425520689,0.7179032742565334,0.7182080057612674,0.7159522598785558,0.7204780108967219,0.7179085998606634,"[[23863  9496]
 [ 9286 23935]]",0.011354744,1.056097606841123,0.011200309
37,RAC1P,PINCP,t-closeness,0.5,0.2,0.146888420743994,0.11693007601933358,0.004085244430855117,0.08646020249792491,0.059305485613955766,0.720832081706218,0.7219055313673564,0.7144549412147955,0.7295131539159359,0.72088907471983,"[[23868  9642]
 [ 8945 24125]]",0.011461807,0.9143970361617985,0.011298137
12,SEX,PINCP,t-closeness,0.5,0.4,0.17298733937163197,0.1254046012189748,0.02023458043965798,0.09016254692403669,0.1038734319764486,0.7186317212376089,0.7227275081959933,0.7127010537992235,0.733040097278309,0.7186245762662451,"[[46863 19684]
 [17783 48830]]",0.013443338,1.6238516496914939,0.012625103
38,RAC1P,PINCP,t-closeness,0.5,0.2,0.19589825658990184,0.17092189112194778,0.0024876849949266866,0.1277158206648609,0.04628929242892965,0.7183238209672574,0.718923293666257,0.71361837603023,0.7243076737233111,0.7183554683195095,"[[23842  9625]
 [ 9129 23984]]",0.011069346,1.1162909772411085,0.010920015
39,RAC1P,PINCP,t-closeness,0.5,0.2,0.19076374255486067,0.1721315398258476,0.0074939710357112554,0.12265597836603015,0.045339081624053534,0.7173024932412135,0.7184948102060961,0.7151150674327905,0.7219066510383795,0.7173048432181719,"[[23738  9569]
 [ 9253 24020]]",0.011269232,0.8892655447443285,0.01111326
13,SEX,PINCP,t-closeness,0.5,0.4,0.16344814680689163,0.12007093263244895,0.025728290305306545,0.0775185727486315,0.11284437695832328,0.7171372784620006,0.722525893948993,0.707474356939856,0.738231796354002,0.7171850114826611,"[[46454 20277]
 [17389 49040]]",0.013089729,1.6009033650268882,0.012283686
0,RAC1P,PINCP,t-closeness,0.5,0.3,0.19210840775967053,0.16964619565369066,0.002680800952344131,0.1279454829106289,0.036597107580820576,0.7171623110043056,0.7173010138211952,0.7165337012376782,0.7180699715465074,0.7171628378267323,"[[35787 14177]
 [14070 35836]]",0.007171478,1.106794786509422,0.007102403
14,SEX,PINCP,t-closeness,0.5,0.4,0.17518190823365826,0.1312911657577278,0.024533205368195588,0.08749673367458455,0.1097932632580404,0.7185265845599279,0.7224308132086232,0.7108649712162064,0.7343792345448523,0.7185650630187328,"[[46903 19839]
 [17642 48776]]",0.013396872,1.7994077241330628,0.012598125
1,RAC1P,PINCP,t-closeness,0.5,0.3,0.15560668480416034,0.12960767617331792,0.005054686690956212,0.09481010756416286,0.05587458924454147,0.7175027535796535,0.7186212811792514,0.711222978975422,0.7261751189228413,0.7175584894626145,"[[35630 14628]
 [13585 36027]]",0.007203689,1.1929459794387822,0.007141673
15,SEX,PINCP,t-closeness,0.5,0.4,0.1737075328738753,0.13046802448532124,0.026949598298168342,0.08356404668650408,0.11408563896647783,0.7184364674076299,0.7232069691041305,0.7113747930403462,0.7354394078166995,0.718431102817588,"[[46686 19873]
 [17620 48981]]",0.012971397,2.051365375518799,0.012184149
2,RAC1P,PINCP,t-closeness,0.5,0.3,0.19778099847361919,0.17085190318659782,0.0002442660621949644,0.13360394189142938,0.03438072827545513,0.7194352658455992,0.7203481176893288,0.717940556240799,0.722771880632886,0.7194355999079528,"[[35762 14178]
 [13842 36088]]",0.0068881474,1.0726855105969495,0.0068191234
3,RAC1P,PINCP,t-closeness,0.5,0.3,0.1496298650529283,0.11619757840428957,0.003958436762594442,0.08783880726392312,0.06697290441728598,0.7183338339841794,0.7217936545612786,0.7097759277989575,0.734225352112676,0.718408271033416,"[[35249 14921]
 [13209 36491]]",0.0068354495,1.082603169813745,0.0067682853
4,RAC1P,PINCP,t-closeness,0.5,0.3,0.17765106116592744,0.15234250046801834,0.009785320936797737,0.11234365221736381,0.06180359300122662,0.7160809051767297,0.7241597353956906,0.7003612825530634,0.7496324343920565,0.7162706467943876,"[[34295 15924]
 [12431 37220]]",0.0076539326,1.1593246797383687,0.007583768
17,SEX,PINCP,t-closeness,0.5,0.4,0.17578425226796351,0.12490827888196421,0.018858368599108277,0.09082787829986194,0.10391434686690426,0.7228221688194653,0.7257202731724717,0.7166928417313705,0.7349780239629117,0.7228484029052614,"[[47422 19302]
 [17607 48829]]",0.013229673,2.452178478240967,0.012410261
5,RAC1P,PINCP,t-closeness,0.5,0.3,0.19946186362001866,0.17069586459660546,-0.0022033816861790623,0.13815628719503734,0.029284553064134466,0.7176529488334835,0.718768076915405,0.7173657701419442,0.7201758768861797,0.7176478862709217,"[[35638 14197]
 [14001 36034]]",0.0077487705,0.978129730312335,0.007685217
6,RAC1P,PINCP,t-closeness,0.5,0.3,0.1584995364726683,0.1288454268703576,0.005346768932857016,0.09417988058345941,0.06533896956354834,0.7171823370381496,0.7201331708332095,0.7110515399366023,0.7294497862175563,0.7172112575624572,"[[35286 14767]
 [13478 36339]]",0.00680312,0.9594565690795833,0.0067491163
18,SEX,PINCP,t-closeness,0.5,0.4,0.7669165260369011,0.7410742870090776,-0.017084965010437103,0.7534126422999078,-0.11549542464495588,0.62089215980775,0.6207212622088655,0.6189356027688712,0.6225172548901413,0.6208975604111495,"[[41369 25433]
 [25049 41309]]",0.0024688053,0.7013325365000095,0.0024232964
7,RAC1P,PINCP,t-closeness,0.5,0.3,0.20220589626829633,0.18110173838688504,0.001762932195149669,0.13795787453503705,0.027707494778570374,0.7184239511364774,0.7176351276721792,0.7170231550222722,0.7182481458404518,0.7184233126991432,"[[36014 14103]
 [14018 35735]]",0.007051453,0.9247785635933048,0.0069871396
19,SEX,PINCP,t-closeness,0.5,0.4,0.18082629518593824,0.13515698205780136,0.022769330671279397,0.09325925754928438,0.1086605938930254,0.7189696605587264,0.7219514369780367,0.7105063031969346,0.7337713336354025,0.71905146218738,"[[47155 19795]
 [17627 48583]]",0.013202389,2.332047842618351,0.012369939
8,RAC1P,PINCP,t-closeness,0.5,0.3,0.15673217255415905,0.1255381599164136,0.00012732563453832224,0.09822412927841553,0.05328817095091254,0.7169520376489437,0.7169803764517421,0.7114387331359654,0.7226090290811488,0.7169952079168339,"[[35796 14523]
 [13745 35806]]",0.007005117,1.46928600638531,0.006930331
9,RAC1P,PINCP,t-closeness,0.5,0.3,0.1984851061550058,0.17610808119417065,0.0020863753126981743,0.1332130581884046,0.03588380954768822,0.7174627015119656,0.7172503632446515,0.7142229938733561,0.7203035060177917,0.7174767968475695,"[[35864 14320]
 [13897 35789]]",0.0072994623,0.9853327110165437,0.0072341193
10,RAC1P,PINCP,t-closeness,0.5,0.3,0.18974107679718205,0.1686307396449912,0.003141031245645576,0.12810827028353972,0.028160933398874044,0.7192850705917693,0.7193440850527073,0.7205053644841071,0.7181865429976412,0.7192870761693928,"[[35907 13937]
 [14098 35928]]",0.0072056255,1.0205987493332462,0.00715377
21,SEX,PINCP,t-closeness,0.5,0.4,0.17077491915366622,0.1254253913427319,0.024224161817133272,0.08198450625185588,0.1140404560442857,0.7189621507960349,0.7223009624446243,0.7103304337672952,0.7346818627820968,0.7190408491972204,"[[47068 19847]
 [17576 48669]]",0.013211729,1.5850775605858356,0.0124246655
11,RAC1P,PINCP,t-closeness,0.5,0.3,0.19134444958019214,0.1622112902839581,-0.002979164357882813,0.13136188025706483,0.03283411573448902,0.7181535996795835,0.7176616915422884,0.7126578748157297,0.722736272172613,0.7181933564468244,"[[35948 14424]
 [13724 35774]]",0.0071439594,1.0852816020366123,0.0070728604
12,RAC1P,PINCP,t-closeness,0.5,0.3,0.21896213030984607,0.187582581532166,-0.0023288892667988614,0.15769223477855732,0.02844895656589641,0.7174426754781216,0.7234380359680502,0.7062515547561186,0.7414818386370942,0.7175189765709127,"[[34743 15351]
 [12868 36908]]",0.0076466026,1.1040317234147448,0.0075803273
22,SEX,PINCP,t-closeness,0.5,0.4,0.01567420337470249,0.024670989985278502,0.1259062504503346,-0.019799576117344175,0.16681252431313032,0.5419645539200961,0.6566577723736504,0.5227659765169849,0.8827491221697542,0.5445450237607655,"[[13843 53245]
 [ 7747 58325]]",0.00047335462,0.3778713345527649,0.00046920023
13,RAC1P,PINCP,t-closeness,0.5,0.3,0.1972947232315338,0.1713735210394841,0.00032215326255091714,0.13395313695406785,0.03455413507086014,0.7177931310703916,0.7185371602053248,0.7150097388400842,0.722099558410277,0.7178030259583852,"[[35711 14339]
 [13845 35975]]",0.0074339574,0.8692692253494259,0.00737389
23,SEX,PINCP,t-closeness,0.5,0.4,0.1663527364249442,0.12037342657116157,0.02331761944956867,0.08103949077212391,0.10945788484307972,0.7194502853709823,0.7240385893893954,0.7109924705131367,0.7375724283241779,0.7194869561241665,"[[46794 19921]
 [17437 49008]]",0.013013979,1.6075595325185166,0.012246033
14,RAC1P,PINCP,t-closeness,0.5,0.3,0.19083356775630667,0.1567048293277289,-0.004166532311910109,0.12840667330503786,0.03848842261464358,0.7200060078101532,0.720490189218636,0.7183432660301768,0.7226499839589349,0.7200093393533624,"[[35867 14131]
 [13832 36040]]",0.00753371,1.0520656707251768,0.0074682315
24,SEX,PINCP,t-closeness,0.5,0.4,0.16471605968909736,0.11934928964436065,0.023184255059912062,0.07898525591203681,0.11260567957850076,0.7174076299188946,0.7215274180418856,0.7090599682922927,0.7344411467827712,0.7174594066273887,"[[46780 20003]
 [17627 48750]]",0.013240132,1.9334337711334229,0.012432413
15,RAC1P,PINCP,t-closeness,0.5,0.3,0.1930887728309139,0.17073154103454868,0.004771102558741025,0.12820425464271168,0.03549533254258874,0.7199859817763092,0.7223297886072303,0.7199065827494755,0.7247693625839361,0.7199617197155737,"[[35531 14152]
 [13813 36374]]",0.0073960545,1.0179583335677358,0.007331868
16,RAC1P,PINCP,t-closeness,0.5,0.3,0.19160216478847653,0.16094542515316046,-0.0047546941560822065,0.13299303265480922,0.030416363011889214,0.7172524281566036,0.716480250607442,0.7133859842047385,0.7196014763124458,0.717268871073279,"[[35952 14335]
 [13903 35680]]",0.00758738,1.15599786039801,0.0075225374
25,SEX,PINCP,t-closeness,0.5,0.4,0.16838626599193895,0.12784447266814558,0.02762626442337146,0.07712012456237527,0.11426652328791875,0.7202313006908981,0.7234298440979955,0.7115235772595178,0.7357413587424309,0.7203140216184031,"[[47183 19754]
 [17500 48723]]",0.013068924,1.4739342980138794,0.012295978
17,RAC1P,PINCP,t-closeness,0.5,0.3,0.16074326112904097,0.12925748241734136,0.0029077265733987723,0.09967387920273019,0.05553897259393448,0.7200760989286072,0.7230269284879228,0.7133724340175953,0.7329463281375542,0.7201149002824895,"[[35425 14661]
 [13295 36489]]",0.0073548676,1.047752952304451,0.0072918967
26,SEX,PINCP,t-closeness,0.5,0.4,0.21609089826855876,0.16377811214753601,0.022244636312168442,0.1389005875295023,0.09309595327442188,0.7172724541904476,0.7272200324600046,0.6975328375842658,0.7595465484100438,0.7175931850696943,"[[45328 21761]
 [15887 50184]]",0.013257814,1.6036675239396265,0.012500234
18,RAC1P,PINCP,t-closeness,0.5,0.3,0.18806456982762948,0.16729690397692154,0.003743330904400599,0.12548686585161345,0.03712679945119424,0.7160308400921197,0.7161615757236078,0.71265237829655,0.7197055037013196,0.7160471774657162,"[[35732 14426]
 [13934 35778]]",0.007940274,0.9211559576700965,0.007879319
27,SEX,PINCP,t-closeness,0.5,0.4,0.16518553362106814,0.11799208616711265,0.02065976950424009,0.08367872362017598,0.10615895823612542,0.7175428056473415,0.7219569170720167,0.7090520996689319,0.7353401801042074,0.7175891960232815,"[[46717 20037]
 [17575 48831]]",0.013552621,1.6968459452149052,0.012715107
19,RAC1P,PINCP,t-closeness,0.5,0.3,0.1845300466367683,0.16102705004556972,0.003614870818130278,0.11845936039168489,0.04509207407479632,0.7195954741163513,0.7193031694164345,0.715916119635268,0.7227224202872278,0.7196134053529801,"[[35985 14238]
 [13766 35881]]",0.0072578085,1.136515479673849,0.0071828207
20,RAC1P,PINCP,t-closeness,0.5,0.3,0.20534604542334267,0.18516114984528786,0.005257684284481479,0.13342244417176913,0.04044852525533249,0.7205366977070191,0.7205982461057943,0.7202665652704677,0.7209302325581395,0.7205367922556049,"[[35969 13978]
 [13932 35991]]",0.00713696,1.0111281838854542,0.007066252
28,SEX,PINCP,t-closeness,0.5,0.4,0.17122210573584673,0.1292243125482362,0.023816557659262383,0.08722088308520293,0.10707113033617566,0.7156728747371583,0.7194629480064316,0.7061980886438681,0.7332356672506495,0.7157694139563279,"[[46750 20198]
 [17663 48549]]",0.013199347,2.517109428220471,0.012387584
21,RAC1P,PINCP,t-closeness,0.5,0.3,0.2193270858869848,0.18479663962021498,-0.0054464003431363706,0.1632292306533931,0.020785207190093913,0.7170922198858516,0.7240658632341739,0.7035090049911753,0.7458602442606789,0.7172264007087444,"[[34546 15623]
 [12631 37070]]",0.0072646816,1.0305928629332404,0.0072036427
22,RAC1P,PINCP,t-closeness,0.5,0.3,0.19331666548117382,0.1630999805640697,-0.0011504441351478656,0.12923445228673242,0.03893034011879004,0.7197656954040252,0.7209253627162586,0.7180398855871604,0.7238341242666346,0.7197652064983157,"[[35734 14195]
 [13792 36149]]",0.0070841555,1.099695992814732,0.007019659
23,RAC1P,PINCP,t-closeness,0.5,0.3,0.22667523083532753,0.1949988228077224,-0.00432529473539478,0.16938883003767963,0.01646946677782557,0.7159807750075098,0.7229249899875942,0.705738752312475,0.7409691629955947,0.7159782726654319,"[[34501 15429]
 [12936 37004]]",0.006913379,1.1045271174721418,0.0068444866
30,SEX,PINCP,t-closeness,0.5,0.4,0.016092515142978936,0.02616945992419406,0.13137938868247367,-0.021782412282031816,0.17341092378542206,0.5435491138480024,0.6582860612466337,0.5246814002258429,0.8831782045286548,0.545027064908822,"[[13834 53037]
 [ 7744 58545]]",0.00045274338,0.6780663728713989,0.00045145722
24,RAC1P,PINCP,t-closeness,0.5,0.3,0.19047776563972074,0.16649108655674927,0.0032421037843085587,0.12444574767548314,0.044467615739811506,0.7174727145288875,0.7182907348242812,0.7140985428991147,0.7225324388382276,0.7174877672188102,"[[35682 14402]
 [13814 35972]]",0.0071040266,0.9499631600398984,0.007032963
31,SEX,PINCP,t-closeness,0.5,0.4,0.18548828526932537,0.12715270077232277,0.03201797669176065,0.12039475561852603,0.10882973103140114,0.7064208471012317,0.7319698600645855,0.6706788455981204,0.8055899308804443,0.7068922478701901,"[[40687 26211]
 [12882 53380]]",0.009360662,1.7723068429005682,0.009003519
25,RAC1P,PINCP,t-closeness,0.5,0.3,0.19492513228651914,0.16643185656555115,-0.0013493506026045488,0.13125087530592258,0.03908059343036929,0.7173926103935115,0.7176018570399424,0.7136176394499611,0.721630813193005,0.7174130509355424,"[[35786 14391]
 [13833 35860]]",0.0070096976,1.0499987892742024,0.00694367
26,RAC1P,PINCP,t-closeness,0.5,0.3,0.14611083834830058,0.12736204821969754,0.013421586527510465,0.0788057343329937,0.07100942041712188,0.7170621808350857,0.7193747330996196,0.7113703769174867,0.7275612695861792,0.7170946695305622,"[[35395 14695]
 [13562 36218]]",0.007900487,1.0748916452354038,0.0076868064
27,RAC1P,PINCP,t-closeness,0.5,0.3,0.18817585792029728,0.1601080756608777,-0.0010711790358054474,0.12653572940595115,0.03643439283916439,0.7183939120857115,0.7183262223824691,0.7159170310035735,0.7207516832479148,0.7184023805843485,"[[35885 14230]
 [13894 35861]]",0.006746707,1.1494214347437641,0.0066766045
28,RAC1P,PINCP,t-closeness,0.5,0.3,0.18813863723025398,0.16969180352457014,0.0062864906356646655,0.12187484009981522,0.042980503528063485,0.7166816861920496,0.7168149564138235,0.7138215595598788,0.7198335644937587,0.7166933828733633,"[[35764 14357]
 [13938 35811]]",0.006972565,1.122955152633954,0.00689825
34,SEX,PINCP,t-closeness,0.5,0.4,0.16734569508474112,0.1267489826288728,0.028200844012316484,0.07739899542455009,0.11611790057661553,0.7166791829378192,0.7215411300143928,0.7092135809634359,0.734304814842635,0.7166831529727853,"[[46554 20041]
 [17686 48879]]",0.01338256,2.34855558306831,0.01256417
29,RAC1P,PINCP,t-closeness,0.5,0.3,0.18844988961487563,0.16142967752345616,0.0010559365892888195,0.12089439470070248,0.048999222790429675,0.7193151096425353,0.7181863878556349,0.7141657502749176,0.7222525528258013,0.7193430769682909,"[[36119 14296]
 [13736 35719]]",0.0077267466,0.876601428291169,0.007669016
30,RAC1P,PINCP,t-closeness,0.5,0.3,0.1858463102652222,0.16196947763996106,0.002709272752880132,0.12257801533303328,0.04035159704388702,0.7173825973765896,0.7181136334128974,0.7150926883602514,0.7211602110204,0.717388790557284,"[[35693 14324]
 [13901 35952]]",0.006895354,1.15012545570129,0.0068396903
36,SEX,PINCP,t-closeness,0.5,0.4,0.17292205463044347,0.13049273701353703,0.025867730188417815,0.08377157251440692,0.11317056552818205,0.7176930009011715,0.7212847356090039,0.709460050756979,0.7335102693247278,0.7177559424893094,"[[46926 19920]
 [17672 48642]]",0.013320406,1.7898855209350586,0.012539406
31,RAC1P,PINCP,t-closeness,0.5,0.3,0.18998811018624978,0.1688137197954438,0.004668880202345349,0.12374559226012727,0.04107452950062018,0.7180234304595975,0.7185110402526913,0.7174281893127333,0.7195971649381332,0.7180230837109542,"[[35768 14156]
 [14005 35941]]",0.0070585446,1.1274889943507904,0.006985494
32,RAC1P,PINCP,t-closeness,0.5,0.3,0.2126288783387208,0.17889357039979215,-0.004181429648310697,0.15682520660458707,0.022713292304862298,0.7172524281566036,0.7241143482423745,0.705382975483478,0.7438676783491911,0.7173146431384732,"[[34574 15478]
 [12760 37058]]",0.008028027,0.9299599285618401,0.007968643
37,SEX,PINCP,t-closeness,0.5,0.4,0.016557003784444135,0.02638865886948827,0.13058524392067328,-0.020741406254464745,0.17279284361538327,0.5419119855812556,0.6563843150951155,0.5224264705882353,0.8827290495598552,0.5448502824594642,"[[13900 53259]
 [ 7740 58261]]",0.00058449677,0.6884357929229736,0.0005814201
33,RAC1P,PINCP,t-closeness,0.5,0.3,0.19478255525434057,0.1730408210952291,0.004321427503476083,0.12690214583170495,0.043664875932083014,0.7175327926304196,0.7180071572802335,0.7153470769843641,0.7206870948969558,0.7175392226488297,"[[35746 14291]
 [13919 35914]]",0.0071099005,1.1185261932050352,0.0070453393
34,RAC1P,PINCP,t-closeness,0.5,0.3,0.1552884865580899,0.125171831615841,0.0044576995709265654,0.09257663248227174,0.06449377612900131,0.7157805146690698,0.7186567681953792,0.7113452633231301,0.7261201353976806,0.7157821708964855,"[[35232 14711]
 [13674 36253]]",0.007566307,1.1010823712496494,0.0074997284
38,SEX,PINCP,t-closeness,0.5,0.4,0.1763897918315811,0.12466515850754922,0.021566480345251327,0.09150861664144322,0.10981819688191674,0.7201712225893662,0.7257404463286816,0.7098469468561474,0.7423619581093494,0.7202274067165123,"[[46597 20152]
 [17110 49301]]",0.013234844,1.6627284085201246,0.012440423
35,RAC1P,PINCP,t-closeness,0.5,0.3,0.19050202682533002,0.16452350054787968,0.000659565209280788,0.12656338745961565,0.03973598982449533,0.7177130269350155,0.7176395176475302,0.7151040938940897,0.7201929842195196,0.7177224272718545,"[[35852 14273]
 [13919 35826]]",0.007330706,0.9745917552609364,0.0072744205
39,SEX,PINCP,t-closeness,0.5,0.4,0.16578709831512412,0.12015497985065315,0.023933028219184194,0.078274424852811,0.11248621411756077,0.7201562030639832,0.7235649322710345,0.71072152027864,0.7368810721786562,0.7202553381855701,"[[47127 19850]
 [17414 48769]]",0.013387007,1.6616297244731426,0.0126006035
36,RAC1P,PINCP,t-closeness,0.5,0.3,0.20026854967979685,0.17903824718028716,0.0014939384778904774,0.13724579045147348,0.027592088587278574,0.7163913087013117,0.7157138268829291,0.7168794611440635,0.7145519770727699,0.7163899100540045,"[[35892 14081]
 [14243 35654]]",0.006960439,1.0424728794167033,0.006895373
40,SEX,PINCP,t-closeness,0.5,0.4,0.17139960992230568,0.13072091239909445,0.026110750995488652,0.08216938713525557,0.11397451267612546,0.7163712826674677,0.7193222354340071,0.7081339712918661,0.7308697162360119,0.7164499007662292,"[[46996 19947]
 [17821 48396]]",0.01315107,1.5840163029403311,0.012356508
37,RAC1P,PINCP,t-closeness,0.5,0.3,0.1473357338321027,0.11625753423105567,0.005042563752053031,0.08543210849043989,0.06385874532349844,0.7206969059777711,0.7231694488001429,0.7134548730099673,0.733152228594426,0.7207564830067297,"[[35542 14633]
 [13261 36434]]",0.006998005,1.1197936332334548,0.0069408454
38,RAC1P,PINCP,t-closeness,0.5,0.3,0.19443392179820163,0.17226873884005733,0.0036939705762333297,0.12848843331973084,0.0402141417055929,0.7179633523580655,0.7186928861768318,0.7141070932401857,0.7233379570994913,0.7179839385513417,"[[35722 14405]
 [13762 35981]]",0.0071098576,0.9790788773408002,0.007035407
41,SEX,PINCP,t-closeness,0.5,0.4,0.18643316249915098,0.12674455436219922,0.03227743851160281,0.12061867391872605,0.11024954986513225,0.7075398017422649,0.7329932672398426,0.6692247984375782,0.8101943071933069,0.7084596614112466,"[[40761 26421]
 [12523 53455]]",0.008853562,1.6679758597471248,0.008501077
39,RAC1P,PINCP,t-closeness,0.5,0.3,0.217716669882767,0.189845138012663,-0.000118700256945381,0.15786015405278964,0.024888594325056412,0.7176128967657955,0.72430984593728,0.7046504992867333,0.7450976448583093,0.7177301819777,"[[34621 15528]
 [12674 37047]]",0.006939023,1.0942700918311365,0.0068763155
42,SEX,PINCP,t-closeness,0.5,0.4,0.16847186926213636,0.12259820436478253,0.023390102105481647,0.08275989291532249,0.11066210473603,0.7182937819164914,0.7227412488174078,0.7098656987295826,0.7360925008656901,0.7183361858529144,"[[46756 19983]
 [17529 48892]]",0.013447205,2.3273858954108637,0.012636753
0,RAC1P,PINCP,t-closeness,0.5,0.4,0.195463748960784,0.16849201362141497,-0.0012950762869756716,0.13198619659876168,0.034382815160071356,0.7182412135776509,0.717411443936461,0.7168337397272645,0.7179900800530672,0.718240277872379,"[[48016 18813]
 [18706 47625]]",0.0051141405,1.074974000177394,0.0050709727
43,SEX,PINCP,t-closeness,0.5,0.4,0.7676484422199833,0.7388663856490143,-0.02148793436036156,0.7572694186612854,-0.11816794522906016,0.6204265545208771,0.6203752384672004,0.6166791100492758,0.6241159402768542,0.620449025252776,"[[41317 25671]
 [24873 41299]]",0.00241524,0.8641363978385925,0.0023771026
1,RAC1P,PINCP,t-closeness,0.5,0.4,0.2169238337706021,0.19189166720972783,0.002252736175866188,0.15449496245831176,0.030404978066769006,0.7158606188044457,0.72218632518797,0.7044852235449167,0.7407998794908488,0.715933447794844,"[[46146 20629]
 [17207 49178]]",0.005055184,1.0976216092247228,0.0050145793
44,SEX,PINCP,t-closeness,0.5,0.4,0.17995191481813805,0.13285367832769335,0.01976352284241112,0.09702651797029072,0.1005444636386581,0.7194352658455992,0.7226140801568092,0.7124785874291738,0.7330421028846879,0.7194750012738678,"[[47137 19638]
 [17722 48663]]",0.013422159,1.7277427883338774,0.012599799
2,RAC1P,PINCP,t-closeness,0.5,0.4,0.19525145472990202,0.16960078655955502,0.00030276259540851225,0.13116322550105444,0.0326306887412654,0.7201186542505257,0.7198893657319374,0.7199488875526158,0.7198298537523861,0.72011844186216,"[[48000 18629]
 [18640 47891]]",0.005070521,1.1034420890040775,0.005026901
45,SEX,PINCP,t-closeness,0.5,0.4,0.16539515096672341,0.12121174713138871,0.023880486343878182,0.08015655788355397,0.11017086851486402,0.717865725443076,0.7220261481432154,0.7089181414000523,0.7356280247862861,0.7179329656048796,"[[46799 20034]
 [17535 48792]]",0.013154562,1.6699149519534142,0.012365528
3,RAC1P,PINCP,t-closeness,0.5,0.4,0.2204447994437962,0.18932565368979304,0.0032903613585383296,0.16379102442487337,0.03454214816492651,0.7141709221988585,0.7294863502938896,0.6900311945355779,0.7737271397771647,0.7143963755384859,"[[43780 23053]
 [15008 51319]]",0.0049383678,1.100875430223461,0.0048993053
4,RAC1P,PINCP,t-closeness,0.5,0.4,0.19495150246231652,0.17054421419075427,0.0013598013338107506,0.1284829453914436,0.0424266443098098,0.7171598077500752,0.7168770249648568,0.7139627161787827,0.719815222970321,0.7171732201405298,"[[47815 19103]
 [18560 47682]]",0.005033417,1.0656976474075404,0.004985889
47,SEX,PINCP,t-closeness,0.5,0.4,0.17257589009663182,0.1277624479338645,0.02466983548750723,0.08379794759709419,0.11322409379756859,0.7186993091018323,0.7223852721451441,0.710495240039071,0.7346800331649959,0.7187578991114916,"[[46967 19858]
 [17600 48735]]",0.013607083,1.814741223060682,0.012777397
5,RAC1P,PINCP,t-closeness,0.5,0.4,0.18448591836402178,0.15007212195858521,-0.0002829934389627642,0.12756129736139107,0.04602392689108514,0.7155752478221689,0.7228555957207042,0.699227044933322,0.7481369282035747,0.7158468376495978,"[[45894 21246]
 [16628 49392]]",0.005048374,1.0528000374136306,0.005012254
6,RAC1P,PINCP,t-closeness,0.5,0.4,0.19017787721820212,0.1629299706705828,0.0010344671942584815,0.12598971967558595,0.041104182714924664,0.7185340943226194,0.7195870118210385,0.7159872554566299,0.7232231479531988,0.7185401432622922,"[[47590 19076]
 [18404 48090]]",0.005103857,0.962569619604295,0.005066453
7,RAC1P,PINCP,t-closeness,0.5,0.4,0.21965368748865444,0.18921815954930332,-0.001170202891104255,0.16051077361247545,0.023764267650722704,0.7179182937819165,0.725620534996859,0.7059927223106663,0.7463709313858083,0.7179328160997254,"[[45930 20684]
 [16878 49668]]",0.005426784,0.9354358157077695,0.005379703
1,SEX,PINCP,t-closeness,0.5,0.5,0.4699246025446583,0.5458619022948132,0.07009046011145548,0.31613285428656046,0.056984586480954835,0.6680985280865125,0.6258406648109393,0.7103345427710472,0.5593109542774826,0.6672966636420868,"[[65002 18841]
 [36404 46203]]",0.0042025913,1.684013843536377,0.0040943064
